49 of 73 units, , , , ,V4e107_00, , , ,V4e107_01, , , ,V4e111_00, , , ,V4e111_03, , , ,V4e118_00, , , ,V4e119_00, , , ,V4e121_00, , , ,V4e121_01, , , ,V4e121_02, , , ,V4e121_04, , , ,V4e121_05, , , ,V4e121_06, , , ,V4e121_07, , , ,V4e121_08, , , ,V4e121_09, , , ,V4e122_00, , , ,V4e122_01, , , ,V4e122_02, , , ,V4e122_03, , , ,MTe098_00, , , ,MTe098_01, , , ,MTe098_02, , , ,MTe098_03, , , ,MTe099_00, , , ,MTe099_01, , , ,MTe100_00, , , ,MTe101_00, , , ,MTe101_01, , , ,MTe101_03, , , ,MTe101_04, , , ,MTe102_00, , , ,MTe102_03, , , ,MTe102_05, , , ,MTe102_06, , , ,MTe105_00, , , ,MTe105_01, , , ,MTe113_00, , , ,MTe115_00, , , ,MTe115_02, , , ,MTe115_03, , , ,MTe116_00, , , ,MTe116_01, , , ,MTe116_02, , , ,MTe117_00, , , ,MTe117_01, , , ,MTe117_05, , , ,MTe117_06, , , ,MTe117_07, , , ,MTe117_08, , , 
trials,task,correct,color,motion,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample
236,C,1,7.0,2.0,17.297000885009766,27.652999877929688,32.250999450683594,15.241000175476074,18.371999740600586,37.33100128173828,97.31099700927734,18.75200080871582,29.600000381469727,11.649999618530273,24.36400032043457,25.33099937438965,NaN,NaN,NaN,NaN,14.12600040435791,7.330999851226807,15.781000137329102,26.655000686645508,14.64900016784668,11.652999877929688,17.124000549316406,15.541999816894531,0.25699999928474426,8.831000328063965,29.6560001373291,44.75899887084961,7.216000080108643,7.7870001792907715,19.207000732421875,14.86400032043457,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.029000282287598,58.749000549316406,57.505001068115234,35.12300109863281,6.752999782562256,0.0,30.239999771118164,28.097999572753906,2.4570000171661377,28.683000564575195,37.310001373291016,19.04199981689453,NaN,NaN,NaN,NaN,58.577999114990234,28.361000061035156,2.3410000801086426,15.157999992370605,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.06599998474121,24.882999420166016,22.589000701904297,21.684999465942383,63.071998596191406,65.02200317382812,47.00899887084961,89.87699890136719,NaN,NaN,NaN,NaN,29.58300018310547,30.514999389648438,22.466999053955078,82.70700073242188,22.24799919128418,57.53099822998047,25.740999221801758,116.44200134277344,24.249000549316406,62.14500045776367,57.62099838256836,46.4119987487793,0.1720000058412552,18.08300018310547,6.948999881744385,56.20899963378906,NaN,NaN,NaN,NaN,70.2030029296875,56.551998138427734,77.30999755859375,33.707000732421875,11.027999877929688,10.366999626159668,15.520000457763672,5.565999984741211,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,95.38700103759766,172.4320068359375,133.7469940185547,96.94300079345703,33.14099884033203,57.98500061035156,90.49700164794922,16.781999588012695,NaN,NaN,NaN,NaN,0.11999999731779099,6.311999797821045,6.918000221252441,18.03700065612793,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.729000091552734,8.406000137329102,6.534999847412109,40.65700149536133,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.44700050354004,17.437000274658203,23.937999725341797,73.95800018310547,14.251999855041504,13.930000305175781,13.138999938964844,12.9350004196167,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
237,M,0,4.0,5.0,10.460000038146973,44.67599868774414,26.836000442504883,19.53499984741211,14.855999946594238,62.10900115966797,77.64900207519531,48.856998443603516,7.031000137329102,17.576000213623047,27.832000732421875,33.066001892089844,NaN,NaN,NaN,NaN,16.554000854492188,2.2639999389648438,19.83099937438965,12.975000381469727,10.996999740600586,4.531000137329102,10.098999977111816,40.689998626708984,19.549999237060547,32.26499938964844,42.33100128173828,60.25199890136719,8.475000381469727,7.561999797821045,9.567999839782715,18.208999633789062,7.498000144958496,11.541999816894531,5.296000003814697,9.668000221252441,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.796999931335449,24.267000198364258,17.04599952697754,27.19499969482422,2.4200000762939453,2.246000051498413,10.855999946594238,9.612000465393066,3.9079999923706055,10.993000030517578,20.33300018310547,22.030000686645508,NaN,NaN,NaN,NaN,10.48799991607666,44.3380012512207,34.99399948120117,0.03999999910593033,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.312999725341797,28.94099998474121,27.83300018310547,25.038000106811523,103.42500305175781,59.37900161743164,52.7130012512207,54.24800109863281,NaN,NaN,NaN,NaN,6.877999782562256,40.68899917602539,4.784999847412109,93.62999725341797,8.097000122070312,33.71900177001953,28.385000228881836,31.23699951171875,4.940999984741211,28.135000228881836,18.690000534057617,18.761999130249023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41.42900085449219,68.08499908447266,56.3849983215332,134.53599548339844,8.550999641418457,12.270000457763672,14.878999710083008,7.4679999351501465,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,66.51300048828125,128.06300354003906,91.7020034790039,119.11299896240234,34.375999450683594,60.875999450683594,35.452999114990234,24.541000366210938,NaN,NaN,NaN,NaN,0.23600000143051147,11.133000373840332,0.07199999690055847,25.981000900268555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.572999954223633,2.743000030517578,1.906000018119812,23.534000396728516,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32.94300079345703,12.689000129699707,14.524999618530273,76.8550033569336,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
238,C,1,6.0,7.0,13.14900016784668,9.807000160217285,28.315000534057617,25.540000915527344,16.23900032043457,23.416000366210938,34.303001403808594,65.02799987792969,13.515000343322754,17.551000595092773,25.233999252319336,21.457000732421875,NaN,NaN,NaN,NaN,11.824999809265137,15.63700008392334,12.321999549865723,11.164999961853027,2.4130001068115234,4.453999996185303,6.2829999923706055,16.822999954223633,16.37299919128418,23.354000091552734,17.597999572753906,83.5459976196289,4.260000228881836,14.163999557495117,11.829999923706055,31.679000854492188,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.479000091552734,29.520999908447266,25.159000396728516,21.79199981689453,22.09000015258789,3.125999927520752,0.020999999716877937,23.099000930786133,11.553999900817871,27.69099998474121,20.356000900268555,24.961999893188477,NaN,NaN,NaN,NaN,12.847000122070312,21.30299949645996,44.38100051879883,6.007999897003174,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.194000244140625,25.89299964904785,28.420000076293945,23.57900047302246,104.12999725341797,75.8270034790039,98.61100006103516,27.91200065612793,NaN,NaN,NaN,NaN,15.968999862670898,24.975000381469727,6.660999774932861,54.5099983215332,8.956000328063965,18.07900047302246,30.500999450683594,45.702999114990234,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,94.63200378417969,64.87100219726562,46.50199890136719,100.04499816894531,11.916999816894531,25.05299949645996,16.868000030517578,0.03700000047683716,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,73.8550033569336,99.28199768066406,71.77100372314453,189.12100219726562,30.746999740600586,43.52799987792969,11.640000343322754,53.51599884033203,NaN,NaN,NaN,NaN,2.88100004196167,9.640000343322754,2.249000072479248,27.781999588012695,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.255000114440918,8.460000038146973,2.250999927520752,17.261999130249023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22.966999053955078,22.64699935913086,17.756000518798828,42.68899917602539,6.538000106811523,8.15999984741211,6.313000202178955,11.052000045776367,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
239,C,1,3.0,4.0,7.448999881744385,16.09000015258789,15.890000343322754,14.119000434875488,62.599998474121094,81.08100128173828,42.301998138427734,7.484000205993652,25.02899932861328,18.54800033569336,22.707000732421875,8.26099967956543,NaN,NaN,NaN,NaN,2.6640000343322754,10.28499984741211,42.81800079345703,24.854999542236328,4.453000068664551,6.690000057220459,6.314000129699707,19.124000549316406,4.820000171661377,25.246000289916992,35.659000396728516,67.00299835205078,6.3979997634887695,14.281999588012695,11.222000122070312,16.93000030517578,0.10899999737739563,2.555999994277954,7.581999778747559,25.736000061035156,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.674999952316284,82.94999694824219,20.881000518798828,23.054000854492188,0.14900000393390656,18.659000396728516,6.519999980926514,0.0,2.3980000019073486,36.27199935913086,10.494000434875488,26.889999389648438,NaN,NaN,NaN,NaN,2.503000020980835,4.23199987411499,42.332000732421875,7.853000164031982,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22.71500015258789,25.20599937438965,24.673999786376953,23.577999114990234,85.81800079345703,39.70000076293945,50.54899978637695,110.83799743652344,NaN,NaN,NaN,NaN,28.684999465942383,48.30699920654297,22.965999603271484,102.89099884033203,8.902000427246094,45.35499954223633,42.86399841308594,32.67399978637695,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,73.85600280761719,69.59200286865234,54.474998474121094,68.4229965209961,11.119999885559082,10.501999855041504,6.466000080108643,12.543000221252441,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.457000732421875,145.93899536132812,138.1199951171875,128.32400512695312,26.280000686645508,71.75399780273438,36.2140007019043,19.898000717163086,NaN,NaN,NaN,NaN,4.361999988555908,8.730999946594238,8.927000045776367,4.627999782562256,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.697000026702881,6.322000026702881,2.2929999828338623,20.427000045776367,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.213000297546387,24.773000717163086,24.42099952697754,43.33700180053711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
240,C,1,1.0,6.0,16.64900016784668,26.2450008392334,36.979000091552734,18.81800079345703,17.101999282836914,35.305999755859375,60.88100051879883,36.78900146484375,7.76200008392334,14.116000175476074,12.631999969482422,24.45599937438965,NaN,NaN,NaN,NaN,68.45700073242188,2.6010000705718994,8.758000373840332,7.76800012588501,11.168000221252441,14.121999740600586,4.395999908447266,50.27399826049805,12.090999603271484,28.957000732421875,39.275001525878906,48.54399871826172,17.547000885009766,8.484999656677246,15.232000350952148,24.645000457763672,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22.672000885009766,35.808998107910156,36.77299880981445,21.54599952697754,6.140999794006348,8.430000305175781,0.029999999329447746,11.166999816894531,12.758999824523926,24.916000366210938,30.518999099731445,23.409000396728516,NaN,NaN,NaN,NaN,18.104999542236328,15.154999732971191,54.84600067138672,17.086000442504883,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22.312999725341797,22.454999923706055,30.77899932861328,25.341999053955078,51.323001861572266,46.83700180053711,78.76599884033203,38.42399978637695,NaN,NaN,NaN,NaN,29.44700050354004,22.43600082397461,14.059000015258789,48.30400085449219,36.430999755859375,45.92900085449219,53.28900146484375,34.0880012512207,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,74.0770034790039,75.81400299072266,56.720001220703125,125.88700103759766,3.509000062942505,12.85200023651123,7.9029998779296875,6.7270002365112305,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,74.35099792480469,174.73599243164062,109.63899993896484,162.4499969482422,30.538999557495117,58.62099838256836,33.29100036621094,35.96799850463867,NaN,NaN,NaN,NaN,6.605000019073486,2.2829999923706055,0.03799999877810478,5.5970001220703125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.630999565124512,0.0,0.06199999898672104,31.816999435424805,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32.34000015258789,28.024999618530273,18.381999969482422,62.41400146484375,9.786999702453613,1.121999979019165,10.435999870300293,7.7270002365112305,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
241,M,1,7.0,2.0,19.781999588012695,37.3120002746582,29.92300033569336,21.83300018310547,39.35100173950195,48.875,75.18000030517578,27.457000732421875,20.44099998474121,17.06999969482422,9.972000122070312,14.994999885559082,NaN,NaN,NaN,NaN,2.384999990463257,4.256999969482422,5.5269999504089355,30.179000854492188,2.375999927520752,8.232999801635742,4.385000228881836,22.496999740600586,22.940000534057617,25.371999740600586,23.283000946044922,68.4729995727539,9.494000434875488,9.29699993133545,8.270999908447266,22.364999771118164,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.380999565124512,61.66699981689453,55.92100143432617,25.191999435424805,1.9390000104904175,2.7230000495910645,2.2660000324249268,26.969999313354492,6.645999908447266,48.619998931884766,51.694000244140625,18.398000717163086,NaN,NaN,NaN,NaN,10.406000137329102,14.567000389099121,18.492000579833984,10.45199966430664,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22.409000396728516,24.868999481201172,23.011999130249023,21.53700065612793,63.28200149536133,57.356998443603516,73.9520034790039,103.64099884033203,NaN,NaN,NaN,NaN,49.75,20.7810001373291,26.042999267578125,46.94599914550781,14.050000190734863,76.35700225830078,46.869998931884766,46.76900100708008,0.1809999942779541,30.555999755859375,10.72700023651123,18.760000228881836,0.23499999940395355,26.64699935913086,28.422000885009766,42.262001037597656,NaN,NaN,NaN,NaN,103.18499755859375,74.04000091552734,71.5780029296875,50.417999267578125,32.77899932861328,13.781999588012695,7.831999778747559,5.741000175476074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,73.64399719238281,149.91900634765625,130.8249969482422,83.44499969482422,30.874000549316406,45.34700012207031,56.617000579833984,8.930000305175781,NaN,NaN,NaN,NaN,2.302999973297119,6.493000030517578,0.0560000017285347,31.0310001373291,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.27300000190734863,14.3149995803833,2.6740000247955322,36.983001708984375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.378999710083008,16.16699981689453,16.500999450683594,58.21500015258789,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
242,M,1,6.0,6.0,13.930999755859375,34.50199890136719,36.512001037597656,41.470001220703125,21.135000228881836,54.32400131225586,48.875999450683594,42.4010009765625,14.836999893188477,29.965999603271484,26.451000213623047,11.593999862670898,NaN,NaN,NaN,NaN,21.93899917602539,1.4240000247955322,18.900999069213867,4.002999782562256,2.38700008392334,0.023000000044703484,12.303000450134277,23.7549991607666,5.665999889373779,31.082000732421875,14.829999923706055,63.020999908447266,6.348999977111816,8.232000350952148,12.954000473022461,20.83099937438965,9.217000007629395,9.805999755859375,22.235000610351562,4.906000137329102,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.574999809265137,12.739999771118164,23.708999633789062,43.154998779296875,4.511000156402588,3.2850000858306885,16.02899932861328,20.608999252319336,2.257999897003174,4.375999927520752,12.116000175476074,18.597000122070312,NaN,NaN,NaN,NaN,34.540000915527344,22.163999557495117,32.61899948120117,11.583999633789062,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.520999908447266,27.42300033569336,27.729999542236328,25.711999893188477,39.2760009765625,90.69200134277344,104.00299835205078,73.93000030517578,NaN,NaN,NaN,NaN,13.109000205993652,47.9379997253418,15.538999557495117,52.209999084472656,17.881000518798828,23.735000610351562,61.27199935913086,34.79899978637695,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,76.41200256347656,113.19599914550781,43.362998962402344,90.20500183105469,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,60.72999954223633,144.38699340820312,116.71399688720703,182.11700439453125,18.80900001525879,68.27100372314453,38.70800018310547,25.44099998474121,NaN,NaN,NaN,NaN,0.10999999940395355,6.423999786376953,0.054999999701976776,18.226999282836914,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.8239998817443848,6.547999858856201,4.519999980926514,9.468999862670898,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.750999450683594,20.100000381469727,13.559000015258789,52.016998291015625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
243,M,1,6.0,2.0,17.357999801635742,29.67300033569336,27.30500030517578,22.761999130249023,40.012001037597656,83.71700286865234,31.79400062561035,7.794000148773193,11.956000328063965,27.073999404907227,41.95399856567383,9.725000381469727,NaN,NaN,NaN,NaN,4.749000072479248,8.444000244140625,50.555999755859375,11.291999816894531,2.250999927520752,0.004000000189989805,8.038999557495117,15.972000122070312,4.816999912261963,16.434999465942383,12.406000137329102,38.89799880981445,6.5980000495910645,4.551000118255615,4.26800012588501,11.517999649047852,23.08799934387207,8.277999877929688,11.961999893188477,3.0190000534057617,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24.538000106811523,8.369999885559082,18.733999252319336,15.9350004196167,2.438999891281128,0.0020000000949949026,2.2920000553131104,7.611999988555908,12.628000259399414,2.7019999027252197,28.224000930786133,17.621999740600586,NaN,NaN,NaN,NaN,16.51300048828125,23.54800033569336,30.3700008392334,14.78499984741211,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.06100082397461,25.73200035095215,27.575000762939453,27.31999969482422,46.606998443603516,62.35300064086914,51.41899871826172,56.97100067138672,NaN,NaN,NaN,NaN,55.79499816894531,49.17900085449219,10.675999641418457,99.1240005493164,17.33300018310547,56.290000915527344,49.56999969482422,99.33799743652344,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.676998138427734,54.65800094604492,42.38199996948242,78.23699951171875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,73.25599670410156,130.79200744628906,103.62100219726562,79.35900115966797,42.000999450683594,57.08399963378906,32.25,4.119999885559082,NaN,NaN,NaN,NaN,3.7279999256134033,4.242000102996826,0.04100000113248825,17.19099998474121,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.061000108718872,15.906999588012695,4.133999824523926,41.93199920654297,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.460000038146973,27.847000122070312,6.839000225067139,56.444000244140625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
244,C,0,4.0,4.0,18.761999130249023,21.55500030517578,18.055999755859375,7.173999786376953,17.21500015258789,47.63199996948242,81.9729995727539,96.8759994506836,18.597999572753906,19.71299934387207,27.450000762939453,58.41699981689453,NaN,NaN,NaN,NaN,36.89799880981445,2.7690000534057617,41.948001861572266,8.501999855041504,9.180000305175781,3.2200000286102295,11.539999961853027,35.23500061035156,2.436000108718872,6.739999771118164,13.303999900817871,54.09000015258789,4.330999851226807,9.725000381469727,11.22599983215332,18.711000442504883,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.291000366210938,34.80500030517578,27.547000885009766,21.604000091552734,4.51200008392334,0.5389999747276306,10.241999626159668,10.234999656677246,7.9730000495910645,35.720001220703125,22.14299964904785,10.706999778747559,NaN,NaN,NaN,NaN,12.729000091552734,29.506000518798828,26.96299934387207,15.815999984741211,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24.69099998474121,24.14699935913086,25.05500030517578,24.336999893188477,49.45899963378906,86.62200164794922,96.49600219726562,92.68599700927734,NaN,NaN,NaN,NaN,18.652000427246094,24.878000259399414,31.391000747680664,81.66100311279297,6.7769999504089355,27.481000900268555,58.39099884033203,21.288000106811523,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,44.73899841308594,95.0780029296875,23.70199966430664,133.7550048828125,7.952000141143799,16.482999801635742,0.05000000074505806,18.981000900268555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,65.53700256347656,167.43699645996094,125.45500183105469,134.9600067138672,28.836999893188477,61.64799880981445,41.49100112915039,25.863000869750977,NaN,NaN,NaN,NaN,10.312999725341797,6.22599983215332,2.809000015258789,23.551000595092773,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.298999786376953,9.190999984741211,8.1899995803833,16.065000534057617,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.243000030517578,12.326000213623047,22.868999481201172,44.112998962402344,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
245,C,1,6.0,2.0,19.524999618530273,34.242000579833984,32.099998474121094,18.93199920654297,28.520000457763672,7.8520002365112305,34.444000244140625,20.461999893188477,9.677000045776367,22.708999633789062,25.14900016784668,16.07200050354004,NaN,NaN,NaN,NaN,16.177000045776367,0.006000000052154064,24.069000244140625,16.496000289916992,16.14699935913086,2.2699999809265137,21.367000579833984,10.107999801635742,19.09600067138672,19.952999114990234,6.10699987411499,49.683998107910156,12.678000450134277,12.550000190734863,9.850000381469727,12.354999542236328,14.0,7.181000232696533,0.0949999988079071,15.47599983215332,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.821999549865723,70.24400329589844,59.34299850463867,20.841999053955078,10.885000228881836,0.04800000041723251,6.3420000076293945,13.706999778747559,10.670999526977539,38.720001220703125,34.09299850463867,17.076000213623047,NaN,NaN,NaN,NaN,33.09299850463867,18.725000381469727,48.797000885009766,14.961999893188477,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.58300018310547,25.173999786376953,27.219999313354492,24.341999053955078,64.56099700927734,86.40599822998047,61.67499923706055,88.5250015258789,NaN,NaN,NaN,NaN,32.314998626708984,17.85099983215332,9.79699993133545,92.65299987792969,18.663000106811523,35.439998626708984,21.611000061035156,113.1989974975586,NaN,NaN,NaN,NaN,0.1899999976158142,9.038999557495117,4.572000026702881,59.99399948120117,NaN,NaN,NaN,NaN,43.744998931884766,86.0790023803711,59.07400131225586,14.208000183105469,6.49399995803833,2.2720000743865967,17.95400047302246,4.276000022888184,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,107.36100006103516,121.41400146484375,87.69200134277344,93.87999725341797,53.19599914550781,78.21199798583984,44.38399887084961,10.833999633789062,NaN,NaN,NaN,NaN,6.723999977111816,2.246999979019165,0.023000000044703484,14.522000312805176,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.631999969482422,0.0,2.118000030517578,25.084999084472656,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.910999298095703,15.557999610900879,11.310999870300293,34.18600082397461,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
